,TN,FP,TP,FN
704,6400,1211,255351,207
705,28569,3684,161643,2070
706,20147,25,0,176820
707,18942,3528,174157,365
708,83931,20888,57446,13181
709,4672,110,166437,636
710,54229,26249,85678,8777
711,18195,3059,175940,824
712,15339,1352,223302,91
713,26675,1460,146028,770
714,61122,110,104401,9300
715,0,0,185382,11610
716,54358,10527,108649,1912
717,43444,1952,149331,2265
718,35454,2281,157291,1966
719,46547,5656,134400,9876
720,66448,311,107523,1164
721,37727,1897,151394,5974
722,33957,214,137890,2872
723,14478,27833,127011,994
724,29399,5401,159075,3117
725,15507,2437,86194,70795
726,33503,5458,169733,1636
727,6851,693,150193,18222
728,73739,841,120042,2370
729,53281,919,140291,2501
730,9570,416,156633,619
731,9865,223,163022,1823
732,85986,1854,129040,2684
733,54286,8840,134773,20126
734,62008,74,135646,4907
735,69622,2162,121606,3602
736,39523,1612,67082,39527
737,20717,753,152391,1072
738,28977,426,155676,2679
739,92637,754,77781,3761
740,79267,3528,106853,7344
741,110606,6097,145073,1393
742,41677,842,130419,1995
743,13613,903,181808,668
744,10694,87,163903,762
745,17652,4838,168998,5504
746,20261,778,166799,9154
747,10110,362,163053,1408
748,32328,374,139607,3137
749,57248,6297,124093,9354
750,47190,2675,142775,4352
751,33610,967,141415,2532
752,27697,48,163743,5504
753,15616,179,179252,1945
754,107176,355,40490,16652
755,37900,423,132238,3859
756,116191,5245,73641,1915
757,149980,12018,45908,7041
758,94826,1291,146608,20444
759,35679,37,134529,4688
760,51165,353,121010,2405
761,69954,278,99452,3710
762,23578,17898,151564,3952
763,45913,561,123770,1098
764,8194,603,165764,372
765,105607,19574,65280,6531
766,28435,177,164438,3942
767,100879,871,63229,6876
768,63156,2105,117948,13783
769,21181,2616,158469,14726
770,117458,21024,44144,14366
771,18616,349,196918,1116
772,42358,3048,119444,10083
773,27870,445,118684,745
774,48896,14366,109420,2251
775,52818,363,127886,1561
776,28247,1207,136296,1488
777,24694,358,144716,4652
778,84418,67,91115,21392
779,68083,1478,95490,9882
780,48012,9751,100730,16953
781,9922,0,160339,5185
782,48175,4497,118780,25540
783,0,0,192926,4066
784,5777,1604,217403,936
785,3002,8,171112,811
786,30169,138,142376,2250
787,13780,345,181423,1444
788,76073,2034,115989,2896
789,61188,277,47650,87877
790,28835,380,166513,1264
791,6910,20540,143348,1057
792,97670,2,5722,71539
793,25219,928,89875,1455
794,38517,2717,153138,2620
795,2182,6358,181760,6692
796,67738,1765,103883,1547
797,27317,8014,137246,2356
798,36060,3658,79862,8157
799,23627,1928,146399,2979
800,35607,33180,123764,4441
801,17987,304,175852,2849
802,45170,3660,123149,2954
803,43672,64,144700,8556
804,56898,726,115949,2386
805,136202,5916,27919,26955
806,23978,1297,148449,1209
807,18245,3200,172244,3303
808,120201,1615,50437,2680
809,17621,536,177455,1380
810,16283,1818,173769,2044
811,92820,761,77297,4055
812,31390,1261,162472,1869
813,49096,77,143368,4451
814,54500,3173,123101,16218
815,30397,24090,138392,4113
816,20524,30,173227,2698
817,40199,50,147935,8808
818,37962,14442,140557,4031
819,70687,6918,85746,11582
820,71831,7836,112610,4715
821,87304,3358,105177,1153
822,39736,11326,121527,1831
823,80171,583,93299,3958
824,49916,318,119380,5319
825,27697,222,185631,8066
826,22763,50660,80220,3335
827,36752,4119,200763,4606
828,72028,458,102958,21548
829,49369,525,98322,1580
830,40803,130,135257,14646
831,33158,3812,177266,711
832,34597,5245,134619,22531
833,40959,1680,128597,3697
834,62408,5462,122901,6221
835,15479,412,168982,6989
836,26126,2642,139427,7251
837,32698,4879,130557,7312
838,47125,1715,147023,1129
839,131131,0,10327,55534
840,61169,1221,111021,1522
841,62485,2277,74536,9985
842,34636,15735,102961,109837
843,47441,149,131989,17413
844,19174,232,173232,4354
845,19054,46,147019,9327
846,68390,774,124112,3716
847,86466,457,93561,16508
848,24743,497,175363,3571
849,42835,203,145432,8522
850,26844,1226,144100,2763
851,85616,748,107812,2816
852,4660,763,167958,1552
853,84788,682,104539,6983
854,43246,372,129769,1546
855,91008,604,77711,6123
856,40458,593,151810,4131
857,22283,804,149852,1994
858,66522,799,124017,5654
859,70854,2671,120759,2708
860,14848,1500,179143,1501
861,14325,7607,167627,3329
862,29655,10,130797,36530
863,27843,2076,153804,6600
864,49705,1292,119247,4689
865,23943,338,178635,4336
866,22991,299,162815,6783
867,34380,20578,140123,1911
868,29344,10902,138611,18135
869,15138,296,177965,3593
870,4505,595,169493,340
871,56364,72,115481,3016
872,1543,0,194602,847
873,130897,0,59064,7031
874,17392,1860,180822,1535
875,4180,39,95149,75565
876,11110,201,173311,12370
877,59209,2773,117680,17330
878,1592,297,165695,7349
879,22027,8581,171617,6053
880,2655,297,188444,8161
881,79314,1703,83024,10892
882,74526,8163,113423,880
883,77803,405,115717,3067
884,21056,33431,140780,1725
885,45329,229,122293,6569
886,5974,71,189975,972
887,114372,288,70369,11963
888,41171,1363,147225,4155
889,71147,440,99480,4379
890,6030,4215,183497,3250
891,16169,126,177457,3240
892,15636,942,154549,3806
893,93600,7568,72381,1897
894,12814,60781,123210,187
895,61764,2586,108840,8412
896,14862,404,154676,4991
897,69617,98,102480,2738
898,4717,713,182722,632
899,6288,184,189954,566
900,32117,3519,140401,20955
901,89682,514,90652,16144
902,22803,2398,181943,2160
903,68917,402,124738,2935
904,36484,139,137126,1184
905,62417,500,108955,3061
906,125589,461,64906,6036
907,15832,113,146742,12246
908,6119,102,168675,550
909,28449,6661,160049,1833
910,36938,277,51360,108417
911,84645,194,108434,3719
912,25520,30023,143651,3441
913,11526,1518,158833,3056
914,30116,4134,136583,4100
915,65108,1549,161362,4883
916,23141,11197,149850,12804
917,29920,2086,140117,2810
918,60216,651,131474,4651
919,46127,235,121755,6303
920,99389,7430,75109,15064
921,29000,468,157792,1011
922,18028,2223,186551,3528
923,2713,118,193003,645
924,18213,172,173706,1310
925,11210,107,104745,80930
926,30201,17090,177597,3397
927,38698,592,156541,1161
928,17562,1955,154626,1303
929,9407,233,164757,4640
930,64895,7992,115409,8696
931,39504,7871,148837,780
932,61863,67,105638,7365
933,10174,219,180337,6262
934,10839,114,184206,1833
935,3821,11,168610,24550
936,25733,13292,131869,29176
937,57384,15424,112582,11602
938,57631,355,184476,7882
939,0,3566,180544,12882
940,7430,710,165808,1498
941,8769,7274,178652,2297
942,80782,16150,89192,10868
943,37847,233,91880,44973
944,149223,312,14928,10470
945,130745,164,49232,16851
946,75150,951,109132,4577
947,71542,718,108111,16621
948,42896,961,129207,2382
949,47287,1424,120695,5527
