,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
437,1.0,1.0,1.0,375.6666666666667,1.0,1.0,1.0,211.2,1.0,1.0,1.0,1.0,586.8666666666667,1.0,1.0,1.0,586.8666666666667,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.75,0.5,0.01
438,1.0,1.0,1.0,375.6666666666667,1.0,1.0,1.0,211.2,1.0,1.0,1.0,1.0,586.8666666666667,1.0,1.0,1.0,586.8666666666667,Weighted Mean - Mean Entropy,8,0.6,0.75,0.5,0.01
439,1.0,1.0,1.0,375.6666666666667,1.0,1.0,1.0,211.2,1.0,1.0,1.0,1.0,586.8666666666667,1.0,1.0,1.0,586.8666666666667,Weighted Mean - Pixelwise Entropy,8,0.6,0.75,0.5,0.01
440,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.6,0.9,0.4,0.01
441,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.6,0.9,0.4,0.01
442,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.6,0.9,0.4,0.01
443,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.6,0.9,0.4,0.01
444,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.6,0.9,0.4,0.01
445,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.6,0.9,0.4,0.01
446,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.6,0.9,0.4,0.01
447,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.9,0.4,0.01
448,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.9,0.4,0.01
449,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.6,0.9,0.4,0.01
450,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.6,0.9,0.4,0.01
451,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Majority Voting,8,0.6,0.9,0.5,0.01
452,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Maximum Proposal,8,0.6,0.9,0.5,0.01
453,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Mean Proposal,8,0.6,0.9,0.5,0.01
454,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - 3x3 Conv Entropy,8,0.6,0.9,0.5,0.01
455,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - 5x5 Conv Entropy,8,0.6,0.9,0.5,0.01
456,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - Mean Entropy,8,0.6,0.9,0.5,0.01
457,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - Pixelwise Entropy,8,0.6,0.9,0.5,0.01
458,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - 3x3 Conv Entropy,8,0.6,0.9,0.5,0.01
459,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - 5x5 Conv Entropy,8,0.6,0.9,0.5,0.01
460,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - Mean Entropy,8,0.6,0.9,0.5,0.01
461,1.0,1.0,1.0,374.6666666666667,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - Pixelwise Entropy,8,0.6,0.9,0.5,0.01
462,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.75,0.6,0.4,0.01
463,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.75,0.6,0.4,0.01
464,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.75,0.6,0.4,0.01
465,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.6,0.4,0.01
466,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.6,0.4,0.01
467,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.75,0.6,0.4,0.01
468,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.6,0.4,0.01
469,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.6,0.4,0.01
470,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.6,0.4,0.01
471,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.6,0.4,0.01
472,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.6,0.4,0.01
473,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Majority Voting,8,0.75,0.6,0.5,0.01
474,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Maximum Proposal,8,0.75,0.6,0.5,0.01
475,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Mean Proposal,8,0.75,0.6,0.5,0.01
476,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Negotiation - 3x3 Conv Entropy,8,0.75,0.6,0.5,0.01
477,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Negotiation - 5x5 Conv Entropy,8,0.75,0.6,0.5,0.01
478,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Negotiation - Mean Entropy,8,0.75,0.6,0.5,0.01
479,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Negotiation - Pixelwise Entropy,8,0.75,0.6,0.5,0.01
480,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.6,0.5,0.01
481,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.6,0.5,0.01
482,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Weighted Mean - Mean Entropy,8,0.75,0.6,0.5,0.01
483,1.0,1.0,1.0,373.43333333333334,1.0,1.0,1.0,211.43333333333334,1.0,1.0,1.0,1.0,584.8666666666667,1.0,1.0,1.0,584.8666666666667,Weighted Mean - Pixelwise Entropy,8,0.75,0.6,0.5,0.01
484,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.75,0.75,0.4,0.01
485,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.75,0.75,0.4,0.01
486,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.75,0.75,0.4,0.01
487,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.75,0.4,0.01
488,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.75,0.4,0.01
489,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.75,0.75,0.4,0.01
490,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.75,0.4,0.01
491,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.75,0.4,0.01
492,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.75,0.4,0.01
493,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.75,0.4,0.01
494,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.75,0.4,0.01
495,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Majority Voting,8,0.75,0.75,0.5,0.01
496,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Maximum Proposal,8,0.75,0.75,0.5,0.01
497,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Mean Proposal,8,0.75,0.75,0.5,0.01
498,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Negotiation - 3x3 Conv Entropy,8,0.75,0.75,0.5,0.01
499,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Negotiation - 5x5 Conv Entropy,8,0.75,0.75,0.5,0.01
500,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Negotiation - Mean Entropy,8,0.75,0.75,0.5,0.01
501,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Negotiation - Pixelwise Entropy,8,0.75,0.75,0.5,0.01
502,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.75,0.5,0.01
503,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.75,0.5,0.01
504,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Weighted Mean - Mean Entropy,8,0.75,0.75,0.5,0.01
505,1.0,1.0,1.0,375.3333333333333,1.0,1.0,1.0,211.0,1.0,1.0,1.0,1.0,586.3333333333334,1.0,1.0,1.0,586.3333333333334,Weighted Mean - Pixelwise Entropy,8,0.75,0.75,0.5,0.01
506,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.75,0.9,0.4,0.01
507,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.75,0.9,0.4,0.01
508,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.75,0.9,0.4,0.01
509,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.75,0.9,0.4,0.01
510,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.75,0.9,0.4,0.01
511,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.75,0.9,0.4,0.01
512,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.75,0.9,0.4,0.01
513,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.9,0.4,0.01
514,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.9,0.4,0.01
515,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.75,0.9,0.4,0.01
516,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.75,0.9,0.4,0.01
517,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Majority Voting,8,0.75,0.9,0.5,0.01
518,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Maximum Proposal,8,0.75,0.9,0.5,0.01
519,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Mean Proposal,8,0.75,0.9,0.5,0.01
520,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - 3x3 Conv Entropy,8,0.75,0.9,0.5,0.01
521,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - 5x5 Conv Entropy,8,0.75,0.9,0.5,0.01
522,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - Mean Entropy,8,0.75,0.9,0.5,0.01
523,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Negotiation - Pixelwise Entropy,8,0.75,0.9,0.5,0.01
524,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - 3x3 Conv Entropy,8,0.75,0.9,0.5,0.01
525,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - 5x5 Conv Entropy,8,0.75,0.9,0.5,0.01
526,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - Mean Entropy,8,0.75,0.9,0.5,0.01
527,1.0,1.0,1.0,375.46666666666664,1.0,1.0,1.0,209.93333333333334,1.0,1.0,1.0,1.0,585.4,1.0,1.0,1.0,585.4,Weighted Mean - Pixelwise Entropy,8,0.75,0.9,0.5,0.01
528,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.9,0.6,0.4,0.01
529,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.9,0.6,0.4,0.01
530,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.9,0.6,0.4,0.01
531,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.9,0.6,0.4,0.01
532,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.9,0.6,0.4,0.01
533,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.9,0.6,0.4,0.01
534,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.9,0.6,0.4,0.01
535,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.6,0.4,0.01
536,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.6,0.4,0.01
537,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.9,0.6,0.4,0.01
538,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.9,0.6,0.4,0.01
539,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Majority Voting,8,0.9,0.6,0.5,0.01
540,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Maximum Proposal,8,0.9,0.6,0.5,0.01
541,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Mean Proposal,8,0.9,0.6,0.5,0.01
542,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Negotiation - 3x3 Conv Entropy,8,0.9,0.6,0.5,0.01
543,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Negotiation - 5x5 Conv Entropy,8,0.9,0.6,0.5,0.01
544,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Negotiation - Mean Entropy,8,0.9,0.6,0.5,0.01
545,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Negotiation - Pixelwise Entropy,8,0.9,0.6,0.5,0.01
546,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.6,0.5,0.01
547,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.6,0.5,0.01
548,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Weighted Mean - Mean Entropy,8,0.9,0.6,0.5,0.01
549,1.0,1.0,1.0,374.93333333333334,1.0,1.0,1.0,210.53333333333333,1.0,1.0,1.0,1.0,585.4666666666667,1.0,1.0,1.0,585.4666666666667,Weighted Mean - Pixelwise Entropy,8,0.9,0.6,0.5,0.01
550,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,8,0.9,0.75,0.4,0.01
551,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Maximum Proposal,8,0.9,0.75,0.4,0.01
552,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Mean Proposal,8,0.9,0.75,0.4,0.01
553,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.9,0.75,0.4,0.01
554,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.9,0.75,0.4,0.01
555,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Mean Entropy,8,0.9,0.75,0.4,0.01
556,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Negotiation - Pixelwise Entropy,8,0.9,0.75,0.4,0.01
557,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.75,0.4,0.01
558,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.75,0.4,0.01
559,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Mean Entropy,8,0.9,0.75,0.4,0.01
560,1.0,1.0,1.0,400.0,1.0,1.0,1.0,225.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.9,0.75,0.4,0.01
561,1.0,1.0,1.0,375.0,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.7333333333333,1.0,1.0,1.0,585.7333333333333,Majority Voting,8,0.9,0.75,0.5,0.01
562,1.0,1.0,1.0,375.0,1.0,1.0,1.0,210.73333333333332,1.0,1.0,1.0,1.0,585.7333333333333,1.0,1.0,1.0,585.7333333333333,Maximum Proposal,8,0.9,0.75,0.5,0.01
