,TN,FP,TP,FN
793,25613,100,90703,1061
794,39710,14154,141701,1427
795,8067,9897,178221,807
796,68258,992,104656,1027
797,25794,201,145059,3879
798,41188,2249,81271,3029
799,23721,753,147574,2885
800,34140,30801,126143,5908
801,19791,305,175851,1045
802,44476,393,126416,3648
803,45234,60,144704,6994
804,57310,306,116369,1974
805,95022,1555,32280,68135
806,23839,592,149154,1348
807,16713,2776,172668,4835
808,119015,895,51157,3866
809,17713,456,177535,1288
810,15956,1846,173741,2371
811,92409,478,77580,4466
812,32136,719,163014,1123
813,50457,19,143426,3090
814,64045,215,126059,6673
815,30368,25398,137084,4142
816,21004,102,173155,2218
817,42360,89,147896,6647
818,38276,14381,140618,3717
819,75465,1379,91285,6804
820,69039,229,120217,7507
821,86828,3283,105252,1629
822,39421,14762,118091,2146
823,82153,255,93627,1976
824,51652,871,118827,3583
825,31689,81,185772,4074
826,22601,74627,56253,3497
827,38543,1455,203427,2815
828,77200,23,103393,16376
829,48471,56,98791,2478
830,49030,142,135245,6419
831,32909,2812,178266,960
832,55214,3372,136492,1914
833,41207,2632,127645,3449
834,64471,5223,123140,4158
835,21503,1718,167676,965
836,27926,2521,139548,5451
837,27521,2908,132528,12489
838,45824,40,148698,2430
839,118372,0,10327,68293
840,60893,280,111962,1798
841,61342,2,76811,11128
842,36453,0,118696,108020
843,50597,1366,130772,14257
844,17921,3,173461,5607
845,23717,60,147005,4664
846,68853,724,124162,3253
847,96789,391,93627,6185
848,26431,564,175296,1883
849,44519,54,145581,6838
850,27730,1065,144261,1877
851,85894,458,108102,2538
852,3901,402,168319,2311
853,82855,65,105156,8916
854,42597,46,130095,2195
855,92210,776,77539,4921
856,41203,312,152091,3386
857,22678,355,150301,1599
858,66356,1085,123731,5820
859,69229,975,122455,4333
860,14364,191,180452,1985
861,14277,148,175086,3377
862,47811,111,130696,18374
863,28568,2019,153861,5875
864,51004,94,120445,3390
865,20592,168,178805,7687
866,23243,147,162967,6531
867,34814,17766,142935,1477
868,30707,1156,148357,16772
869,15701,114,178147,3030
870,4627,1794,168294,218
871,56235,28,115525,3145
872,1761,2,194600,629
873,134573,6,59058,3355
874,18127,1547,181135,800
875,51633,0,95188,28112
876,15158,258,173254,8322
877,65956,2158,118295,10583
878,6212,18246,147746,2729
879,23024,1998,178200,5056
880,277,0,188741,10539
881,79761,1880,82847,10445
882,73591,2701,118885,1815
883,76930,128,115994,3940
884,22379,26903,147308,402
885,44793,123,122399,7105
886,5697,137,189909,1249
887,115591,297,70360,10744
888,43227,475,148113,2099
889,71510,286,99634,4016
890,7664,225,187487,1616
891,14825,11,177572,4584
892,13940,9,155482,5502
