,TN,FP,TP,FN
524,32043,1200,148837,14399
525,144818,19,26682,3414
526,50012,176,142836,3968
527,142693,0,3034,2017
528,47150,2999,141876,9071
529,50865,4198,101536,18847
530,50695,966,80752,1480
531,63904,1465,140271,9307
532,72113,194,121746,2939
533,6765,382,189376,469
534,84965,902,104300,6825
535,5360,46,189788,1798
536,122097,1071,68934,22845
537,55735,261,133673,7323
538,78400,2345,114249,1998
539,46846,2781,133361,14004
540,29679,2,161259,6052
541,40889,85,153421,2597
542,10595,702,158482,5154
543,39940,590,136760,1747
544,43876,138,148684,4294
545,28784,539,164832,2837
546,8748,27,185729,2488
547,17057,1420,136199,12562
548,55584,1241,138740,1427
549,24627,1202,142883,28280
550,17876,337,151315,5405
551,97873,496,96155,2468
552,60263,75,113170,1425
553,147960,6121,41265,1646
554,42804,4290,143509,6389
555,4637,14,190695,1646
556,50043,153,122656,2594
557,109063,90,84312,3527
558,87628,1867,102990,4507
559,61155,74,79228,34476
560,1137,13,195112,730
561,20520,921,172929,2622
562,29149,2022,160997,4824
563,19926,136,172955,3975
564,21024,2045,147680,4184
565,86961,870,99130,9518
566,86401,204,101608,8779
567,94030,1852,149890,4572
568,71931,172,118256,6633
569,65607,810,125892,4683
570,113517,2256,79485,1734
571,86117,1148,77787,1160
572,123469,5948,65241,2334
573,73761,707,93793,6672
574,25156,232,169596,2008
575,48090,629,145598,2675
576,66317,17552,110410,2713
577,10469,40,162436,1988
578,76374,2551,73390,8254
579,33679,82,139124,1535
580,11936,209,184242,605
581,38360,163,154315,4154
582,94014,3678,94922,5404
583,16994,0,0,179998
584,54119,86,140757,2030
585,46801,20,122598,5514
586,26813,13,167654,2512
587,20333,555,172823,3281
588,24184,699,147835,2215
589,18255,25,176311,2401
590,10956,280,182765,2991
591,56585,396,109367,30644
592,106590,214,61252,28936
593,30413,162,164297,2120
594,26322,96,115665,2070
595,59034,4558,117776,15624
596,20937,18,172566,3471
597,79034,880,90029,4990
598,6213,2,189100,1677
599,27059,296,164765,4872
600,1801,25,172407,700
601,36408,644,157117,2823
602,32193,894,159839,4066
603,26268,2208,167349,1167
604,6167,2,167746,1018
605,43805,1001,150233,1953
606,74742,973,91871,11964
607,89801,131,104380,2680
608,47636,200,138852,3635
609,75112,34,116855,4991
610,41001,246,154677,1068
611,33176,4441,149299,11102
612,1294,0,194942,756
613,85040,299,96380,8091
614,107973,102,61944,2862
615,175920,9454,8030,3588
616,42775,70,152249,1898
617,18560,237,176803,1392
618,83537,3174,82296,2335
619,79165,327,111913,5587
620,8828,34,170061,4731
621,2085,32,193742,1133
622,77715,48,116365,2864
623,115403,3024,69729,9862
624,105698,2534,80800,7960
625,25813,116,166931,4132
626,144788,549,48641,3014
627,75696,258,96437,2542
628,100093,956,71638,2246
629,124060,3392,55728,2013
630,48120,2083,134199,12590
631,44277,92,204540,3487
632,30925,5245,151937,8885
633,28418,6,155095,4239
634,29907,249,150633,2865
635,32144,492,139113,2671
636,11612,413,183697,1270
637,11129,905,137247,26165
638,8678,476,179200,2482
639,15781,0,157399,1753
640,65651,184,106800,2298
641,23073,279,171781,1859
642,18453,16,216792,3797
643,38867,101,154701,3323
644,93817,353,96315,6507
645,9727,0,164432,774
646,24812,3912,135561,10648
647,6491,29,165644,2769
648,23084,24,148931,2894
649,25084,2288,167668,1952
650,108014,1546,99450,3372
651,56342,105,139673,872
652,70823,1488,117715,6966
653,15263,21,179154,2554
654,73310,179,98111,3333
655,8012,954,180965,7061
656,90686,3039,91679,11588
657,25199,13,141334,3770
658,23021,50,142235,9627
659,69167,341,108183,8528
660,83689,887,136612,4532
661,13372,126,180683,2811
662,68095,43,102213,3043
663,20383,93,170179,1720
664,30855,258,162411,3981
665,20072,155,175789,976
666,30252,3088,134864,6729
667,44550,2046,123097,6266
668,45012,32,146776,4146
669,34245,964,156884,4899
670,85057,1056,108186,2693
671,29434,318,157120,10120
672,16174,250,207047,1223
673,21495,78,173717,1702
674,32210,901,164531,2428
675,34442,827,164228,5190
676,30857,356,162736,3043
677,42828,1326,110227,11831
678,10855,253,184389,1495
679,46762,188,138646,1649
680,62979,1159,131400,1454
681,38697,1067,143889,13339
682,15375,1124,154392,3529
683,34250,18,139010,2681
684,142672,1388,30355,518
685,88504,154,103864,4470
686,100437,80,75660,3373
687,70004,1972,99063,3894
688,25453,409,149357,2792
689,159279,79,11345,4230
690,14870,475,181366,281
691,14160,375,134429,1858
692,12495,84,173089,2090
693,17981,100,155625,1227
694,2314,153,133426,1078
695,40849,587,153424,2132
696,19747,8,173577,3660
697,16635,170,178589,1598
698,13028,30,181807,1614
699,2544,4,193947,497
700,39370,81,154152,3389
701,24062,404,148619,1848
702,55527,205,153025,2599
703,134624,27,57714,4627
704,6020,85,256477,587
705,28290,607,164720,2349
706,196930,25,0,37
707,18640,1145,176540,667
708,89295,9081,69253,7817
709,4723,280,166267,585
710,56793,1312,110615,6213
711,17980,1000,177999,1039
712,14931,161,224493,499
713,24868,79,147409,2577
714,63537,78,104433,6885
715,11404,2678,182704,206
716,52615,315,118861,3655
717,43264,94,151189,2445
718,35320,1307,158265,2100
719,51545,459,139597,4878
720,66070,9,107825,1542
721,39687,1071,152220,4014
722,34339,139,137965,2490
723,12639,787,154057,2833
724,28721,857,163619,3795
725,16097,1534,87097,70205
726,32410,29,175162,2729
727,17353,628,150258,7720
728,73884,273,120610,2225
729,53796,203,141007,1986
730,9644,169,156880,545
731,9893,86,163159,1795
732,85343,694,130200,3327
733,60665,2755,140858,13747
734,62430,79,135641,4485
735,70532,1393,122375,2692
736,39202,45,68649,39848
737,18277,1,153143,3512
738,29126,130,155972,2530
739,93442,390,78145,2956
740,81121,1774,108607,5490
741,108824,468,150702,3175
742,40825,367,130894,2847
743,13308,175,182536,973
744,10455,18,163972,1001
745,16578,65,173771,6578
746,26750,2062,165515,2665
747,9276,58,163357,2242
748,32216,85,139896,3249
749,60088,609,129781,6514
750,46764,2148,143302,4778
751,33585,906,141476,2557
752,30840,236,163555,2361
753,15099,57,179374,2462
754,114935,106,40739,8893
755,39114,89,132572,2645
756,113127,52,78834,4979
757,153985,8463,49463,3036
758,107260,1440,146459,8010
759,36838,95,134471,3529
760,51749,683,120680,1821
761,71480,261,99469,2184
762,15911,1848,167614,11619
763,45226,42,124289,1785
764,7438,30,166337,1128
765,98696,2936,81918,13442
766,31211,270,164345,1166
767,105094,868,63232,2661
768,69377,1385,118668,7562
769,31130,621,160464,4777
770,125398,4146,61022,6426
771,18315,73,197194,1417
772,43198,1066,121426,9243
773,27593,73,119056,1022
774,46860,230,123556,4287
775,51930,258,127991,2449
776,27893,603,136900,1842
777,26345,79,144995,3001
778,102730,54,91128,3080
779,70053,56,96912,7912
780,51439,3641,106840,13526
781,11249,0,160339,3858
782,60390,1036,122241,13325
783,3593,933,191993,473
784,6080,1940,217067,633
785,3295,0,171120,518
786,31395,40,142474,1024
787,12897,76,181692,2327
788,76988,1925,116098,1981
789,72542,129,47798,76523
790,28599,95,166798,1500
791,6732,293,163595,1235
792,168878,381,5343,331
793,25580,56,90747,1094
794,39801,2684,153171,1336
795,5352,1229,186889,3522
796,66565,355,105293,2720
797,26047,406,144854,3626
798,41860,2401,81119,2357
799,21649,266,148061,4957
800,27993,1594,155350,12055
801,19329,134,176022,1507
802,45325,819,125990,2799
803,45120,62,144702,7108
804,57230,488,116187,2054
805,159362,13136,20699,3795
806,22971,291,149455,2216
807,15727,546,174898,5821
808,120851,1044,51008,2030
809,17249,367,177624,1752
810,14984,349,175238,3343
811,95308,824,77234,1567
812,31548,253,163480,1711
813,50461,16,143429,3086
814,66578,188,126086,4140
815,23460,664,161818,11050
816,20728,55,173202,2494
817,43701,54,147931,5306
818,29974,1346,153653,12019
819,77014,754,91910,5255
820,70589,514,119932,5957
821,84934,1613,106922,3523
822,39305,12021,120832,2262
823,82201,246,93636,1928
824,51086,454,119244,4149
825,32182,218,185635,3581
826,10387,1850,129030,15711
827,37301,83,204799,4057
828,84778,123,103293,8798
829,48486,51,98796,2463
830,48927,72,135315,6522
831,32664,1264,179814,1205
832,54578,1548,138316,2550
833,40509,1567,128710,4147
