,TN,FP,TP,FN
290,169999,392,2989,1553
292,126105,2970,40575,5796
293,149508,212,43275,3997
294,196992,0,0,0
295,185038,98,9757,2099
297,173907,0,0,0
298,171443,1977,88374,1375
300,196992,0,0,0
304,196992,0,0,0
305,86813,715,86255,1150
306,162534,2153,31103,1202
307,157474,152,35133,4233
308,83153,1264,103591,8984
309,145822,1105,27002,1004
311,191293,108,4438,1153
312,177013,24,16872,3083
316,164950,67,2445,1315
322,196992,0,0,0
331,104936,339,66886,2772
332,102619,305,89497,4571
333,159087,1777,6509,378
334,139831,142,32225,2735
335,77907,661,112234,6190
337,173481,437,1852,1728
338,128829,6478,35038,5101
339,155265,1,37974,3752
341,51748,902,140151,4191
345,174296,15,1921,1266
346,178111,188,15008,3685
348,160324,268,11157,3184
350,78185,1083,85981,9684
353,130180,854,10694,1912
355,165091,859,27516,3526
356,142861,542,25067,6463
357,163736,112,9204,1881
358,122807,1264,42974,7888
359,175648,296,16257,4791
360,169721,17,3606,1076
361,164671,5542,23013,4279
362,188438,422,7126,1006
365,72495,74,89858,11993
366,170517,3652,17011,5812
369,175440,0,0,1032
373,122240,21,50526,2146
374,191327,83,4260,1322
375,187875,249,8371,497
377,194703,0,0,2289
378,133406,152,48652,4009
379,173062,485,19580,3865
382,196596,0,0,396
383,161241,0,32524,3227
384,169333,102,4096,1402
385,153092,7,40559,3334
387,122586,39,69405,4962
388,149081,2700,42576,2635
390,149214,610,22210,2899
394,133819,2050,35871,3193
395,138916,1,53013,5062
396,196952,0,0,40
398,152257,26,18437,4213
400,240708,287,16116,1441
402,136595,90,57548,2759
407,137916,18,55422,3636
408,162928,381,32684,999
410,96672,58,76656,1547
413,129604,86,40591,4652
417,187355,91,8362,1697
420,181225,1139,10763,3865
427,175232,0,0,214
430,152230,147,15991,6565
434,154259,1,40990,1742
438,173140,30,21157,2665
440,208413,1022,9871,771
442,118444,564,71826,6158
445,149468,261,21498,3706
447,94635,5374,142702,3016
449,196884,0,0,108
451,148887,1242,21578,3226
452,143679,89,49813,3411
454,56109,657,36694,6575
