,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,Label 4_f1-score,Label 4_precision,Label 4_recall,Label 4_support,accuracy,gamma_unbalanced,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_star_unbalanced,mu_unbalanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
5122,0.9675662668351882,0.9837086208046749,0.9523034793983691,354.9,0.9038542840952726,0.8932355002964724,0.9240342737265689,62.0,0.9165782106502183,0.9002024606104027,0.936243063495536,61.6,0.9294051045345976,0.9044909575204112,0.9564813344386353,61.833333333333336,0.9185678654005331,0.8968285578630799,0.9428815623434872,61.6,0.9473587892391798,0.8,0.9271943463031619,0.915693219419008,0.9423887426805194,601.9333333333333,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.9469775775464159,0.9488696679235549,0.9473587892391798,601.9333333333333
5123,0.9494519815535836,0.950882237477681,0.9593523306798252,354.9,0.8342342255940614,0.8145061229204932,0.8558176625258264,62.0,0.8333333336370016,0.8158103571180256,0.8523858784634686,61.6,0.8368868260106108,0.8149269650104267,0.8607413797591316,61.833333333333336,0.8343630528609578,0.8137784999606424,0.8571518220881984,61.6,0.9170269858573162,0.8,0.8576538839312431,0.8419808364974538,0.8770898147032901,601.9333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.9022729050713152,0.8949527322641906,0.9170269858573162,601.9333333333333
5124,0.9656250082774072,0.9824764877087939,0.9496752141802183,354.9,0.9007081456322552,0.887159999757539,0.9218999775687734,62.0,0.9135935852466254,0.8971389961339574,0.9335227280373679,61.6,0.9234489618390481,0.895944833358756,0.9537923361132344,61.833333333333336,0.9191622977613981,0.8985087452856818,0.9422827777917677,61.6,0.944975905195337,0.8,0.924507599751347,0.9122458124489455,0.9402346067382724,601.9333333333333,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.944674818748113,0.9465542553083519,0.944975905195337,601.9333333333333
5125,0.9489917741534175,0.9512551173194006,0.9581300490862693,354.9,0.8330144167556092,0.8127902223985618,0.8552800281172243,62.0,0.8327250092874006,0.8141849114438238,0.8528552156048708,61.6,0.8346288100375526,0.8115440899773948,0.8596743650221009,61.833333333333336,0.8305724365678054,0.80904887825808,0.854462250174175,61.6,0.9159186613984084,0.8,0.855986489360357,0.8397646438794522,0.8760803816009283,601.9333333333333,Negotiation - Mean Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.9011920190380756,0.8939904907510718,0.9159186613984084,601.9333333333333
5126,0.9495469350020632,0.9490774793520877,0.9612305253176013,354.9,0.8332198235389615,0.8165216682539123,0.8515410688238294,62.0,0.8314233738407553,0.8158282669340354,0.848505318820672,61.6,0.8351705377064358,0.8155978880961816,0.856429181518557,61.833333333333336,0.832610796068791,0.8139349263054247,0.8533787412667634,61.6,0.9164717252350933,0.8,0.8563942932314014,0.8421920457883283,0.8742169671494847,601.9333333333333,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.9016784031870753,0.8941887509007241,0.9164717252350933,601.9333333333333
5127,0.9495469350020632,0.9490774793520877,0.9612305253176013,354.9,0.8332198235389615,0.8165216682539123,0.8515410688238294,62.0,0.8314233738407553,0.8158282669340354,0.848505318820672,61.6,0.8351705377064358,0.8155978880961816,0.856429181518557,61.833333333333336,0.832610796068791,0.8139349263054247,0.8533787412667634,61.6,0.9164717252350933,0.8,0.8563942932314014,0.8421920457883283,0.8742169671494847,601.9333333333333,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.9016784031870753,0.8941887509007241,0.9164717252350933,601.9333333333333
5128,0.9435236119703234,0.9833104902915581,0.906949804971896,354.9,0.8581041326614743,0.8172773479582589,0.9047031416179653,62.0,0.8573589338427241,0.8238103038457462,0.8952848238415236,61.6,0.86695966652461,0.8211111931790251,0.9198562490790927,61.833333333333336,0.8576300985231397,0.8118337460250931,0.9106846007543391,61.6,0.9072499585392005,0.8,0.8767152887044544,0.8514686162599363,0.9074957240529634,601.9333333333333,Negotiation - Pixelwise Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.9092719422779542,0.9156973408649562,0.9072499585392005,601.9333333333333
5129,0.92548288140518,0.9423147485687661,0.9216733907423382,354.9,0.7779240369838011,0.746039847901934,0.8139212901549382,62.0,0.775904015404859,0.7482910975752389,0.8071765934092174,61.6,0.7806343184723432,0.7418035283070643,0.8252259654185339,61.833333333333336,0.7730229453558479,0.7352940052626128,0.8164030467348817,61.6,0.8780774980288171,0.8,0.8065936395244063,0.7827486455231231,0.836880057291982,601.9333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.8644364706047853,0.8604269328281423,0.8780774980288171,601.9333333333333
5130,0.9041701925001557,0.9695352905195425,0.8472374540667936,354.9,0.7746679104548204,0.7140056042916315,0.8488195184748537,62.0,0.7740737919440532,0.7200794051010377,0.8385991291811732,61.6,0.7857172932215184,0.7307091868604083,0.8513357790195414,61.833333333333336,0.7710714735850808,0.7090104337734892,0.8470312565577969,61.6,0.846951545648224,0.8,0.8019401323411258,0.7686679841092219,0.8466046274600316,601.9333333333333,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.5,601.9333333333333,0.2,1,0.8517766988167726,0.8665516729295165,0.846951545648224,601.9333333333333
5131,0.9687675108761812,0.9909835966780726,0.94761878604602,354.9,0.9164057044317494,0.8909536880660494,0.9445156831235424,62.0,0.9173108734673483,0.8933602623346653,0.9436644717537745,61.6,0.919349848813008,0.890223288257133,0.9516335873170235,61.833333333333336,0.9162437113992475,0.8910161909563341,0.9442071955993161,61.6,0.9469545057189958,0.8,0.9276155297975068,0.911307405258451,0.9463279447679354,601.9333333333333,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.9476724036658563,0.9501398186402611,0.9469545057189958,601.9333333333333
5132,0.9670350671972502,0.9833931316030229,0.9515590877907739,354.9,0.9024431666735689,0.8901150878104517,0.9235307879515667,62.0,0.9165040982174324,0.9004864347307906,0.9362498149508061,61.6,0.9271715028445455,0.9007604225501109,0.9559605011053022,61.833333333333336,0.9205272894015148,0.9001815240687229,0.9433759677559254,61.6,0.9468633624546557,0.8,0.9267362248668624,0.9149873201526196,0.9421352319108749,601.9333333333333,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.946496838891408,0.9483872674878158,0.9468633624546557,601.9333333333333
5133,0.9493793478335264,0.9498303274185257,0.9601968462605373,354.9,0.8322743455184367,0.8141785854879066,0.85207016935293,62.0,0.8316581462259609,0.8140992136801912,0.8507385468047343,61.6,0.8344400164904691,0.8136754155412238,0.8569582820476576,61.833333333333336,0.8320632586226716,0.8134037334738982,0.8528322931793318,61.6,0.9161396098890707,0.8,0.8559630229382129,0.8410374551203491,0.8745592275290383,601.9333333333333,Weighted Mean - Mean Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.9013724484293771,0.893961462976591,0.9161396098890707,601.9333333333333
5134,0.9310278599163294,0.9793702313138578,0.8873318138881223,354.9,0.8280083110343038,0.7808317515882359,0.8826578123022595,62.0,0.8316232820578809,0.7916128635993279,0.8775712954065312,61.6,0.8343966633321581,0.7831280116576916,0.8941107883993397,61.833333333333336,0.8294844587713034,0.7764242361590336,0.8922238879025964,61.6,0.8870471441887838,0.8,0.8509081150223949,0.8222734188636295,0.88677911957977,601.9333333333333,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.5,601.9333333333333,0.2,1,0.8899397572675478,0.8988053984091843,0.8870471441887838,601.9333333333333
5135,0.9580836120013203,0.9881419911730518,0.9299332140348333,309.3333333333333,0.8967183078062937,0.8679876123620278,0.928868471190644,52.96666666666667,0.8897123445874071,0.8532448936841913,0.9308141358863049,54.4,0.8950554800628552,0.8595367444429343,0.9350793795630915,53.266666666666666,0.8934344178538218,0.8589067621807247,0.9320512503488264,53.53333333333333,0.9305873620258844,0.8,0.9066008324623396,0.885563600768586,0.9313492902047401,523.5,Majority Voting,,,,,0.6,0.6,523.5,0.2,1,0.9317997043930173,0.9358279321226189,0.9305873620258844,523.5
5136,0.8891577675204625,0.964974521416232,0.824673010875486,309.3333333333333,0.7478058363726188,0.6924315426151106,0.8158346572034342,52.96666666666667,0.7433027135379705,0.6746477477011964,0.830204072174272,54.4,0.7514937720173585,0.6862451129846182,0.8333643605068465,53.266666666666666,0.7362252094491814,0.674478771925017,0.813067762015319,53.53333333333333,0.8238423603876595,0.8,0.7735970597795183,0.7385555393284349,0.8234287725550716,523.5,Maximum Proposal,,,,,0.6,0.6,523.5,0.2,1,0.8301159657658421,0.849417205403979,0.8238423603876595,523.5
5137,0.9933523030737929,0.9988187864095246,0.9879804584483584,309.3333333333333,0.9847924957589382,0.9812798145468491,0.98875986020441,52.96666666666667,0.9807511473902013,0.9721714371765154,0.9897605174730341,54.4,0.9836078377676216,0.9776505621690752,0.9899383094166067,53.266666666666666,0.9811868470172682,0.9702405127059072,0.9926632524797331,53.53333333333333,0.9888617659839791,0.8,0.9847381262015644,0.9800322226015744,0.9898204796044285,523.5,Mean Proposal,,,,,0.6,0.6,523.5,0.2,1,0.9889308712444059,0.9892358124764687,0.9888617659839791,523.5
5138,0.9921388863427433,0.9983885414844845,0.9860172212347752,309.3333333333333,0.9823232358424155,0.9764496540347251,0.98875986020441,52.96666666666667,0.9792433050787571,0.9686738033530238,0.9903790055170435,54.4,0.9811294692531148,0.9742887739019395,0.9885726460944216,53.266666666666666,0.9777317484891876,0.9682231157402594,0.9877465805190359,53.53333333333333,0.9871255634989419,0.8,0.9825133290012438,0.9772047777028866,0.9882950627139373,523.5,Negotiation - 3x3 Conv Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9872070119052752,0.9875901991632757,0.9871255634989419,523.5
5139,0.9843529038677015,0.9848039819571229,0.9874239201629356,309.3333333333333,0.9505604388394285,0.9459738296509089,0.9555418272285078,52.96666666666667,0.9468037367438321,0.9376585167992714,0.9564716993728953,54.4,0.9490719670069333,0.9428305861544436,0.955880338402114,53.266666666666666,0.9450802517529377,0.9362314039394661,0.9544132471857025,53.53333333333333,0.9744947594448201,0.8,0.955173859642167,0.9494996637002426,0.961946206470431,523.5,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9695362343372698,0.9668739902720973,0.9744947594448201,523.5
5140,0.9890393958461343,0.996621670837139,0.9816135181733194,309.3333333333333,0.9761676149425661,0.9691148573789565,0.9837641335354005,52.96666666666667,0.9700308321658527,0.9602211188230874,0.9804004967978325,54.4,0.9734983814178874,0.9651885365133712,0.9824948928082151,53.266666666666666,0.9691674532954528,0.9546295474482978,0.9846938307996196,53.53333333333333,0.9820445052645174,0.8,0.9755807355335785,0.9691551462001704,0.9825933744228774,523.5,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9821607500762219,0.9826490339239485,0.9820445052645174,523.5
5141,0.9923201936172223,0.996906563904503,0.9878673548457466,309.3333333333333,0.9842035812383355,0.9794560694956961,0.9894134549756518,52.96666666666667,0.979492314073676,0.9715319813942024,0.9879531581656749,54.4,0.9836195901915358,0.9776837842463224,0.9899383094166067,53.266666666666666,0.9745556729970052,0.9704568709165433,0.9804826942771623,53.53333333333333,0.9874746410517827,0.8,0.982838270423555,0.9792070539914535,0.9871309943361685,523.5,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9874769533664954,0.9878716449994175,0.9874746410517827,523.5
5142,0.9845820542607909,0.9848002146883594,0.9878724344198467,309.3333333333333,0.9508896247660458,0.9466951614699102,0.9555287553330828,52.96666666666667,0.946812748387101,0.9381927030012561,0.9558517696146877,54.4,0.9499828077029481,0.9439290593374813,0.9564976223527313,53.266666666666666,0.9469108587516779,0.9379657978853893,0.9562767459045473,53.53333333333333,0.9749414729058625,0.8,0.9558356187737128,0.9503165872764793,0.9624054655249792,523.5,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9699757651957042,0.9672756506194246,0.9749414729058625,523.5
5143,0.99117706342965,0.9962509995475491,0.9862417947687833,309.3333333333333,0.9833344400727857,0.976999881499958,0.9901697809741085,52.96666666666667,0.9777061464050311,0.9685598994071403,0.9873773639034399,54.4,0.9817065236097807,0.9759149883729379,0.9879553621438043,53.266666666666666,0.9720700861602523,0.9677567756888114,0.978000299575656,53.53333333333333,0.986072676073974,0.8,0.9811988519354998,0.9770965089032793,0.9859489202731584,523.5,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9860821042853533,0.986480458082658,0.986072676073974,523.5
5144,0.9849667847474958,0.9851260170813987,0.9883149066088934,309.3333333333333,0.9511536817427656,0.9473740906411253,0.9554265268710765,52.96666666666667,0.947133592782228,0.9393727292376004,0.9552669742930503,54.4,0.9506210459887808,0.9450123199081913,0.9566049760832733,53.266666666666666,0.9478797519577593,0.9375758046144245,0.9587009883287897,53.53333333333333,0.9753927553647829,0.8,0.956350971443806,0.9508921922965481,0.9628628744370168,523.5,Negotiation - Mean Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9704300560567645,0.9677327386093559,0.9753927553647829,523.5
5145,0.9851212422991462,0.9848036813280203,0.9889385929751633,309.3333333333333,0.9514767308120072,0.9478279476556293,0.9554401323132535,52.96666666666667,0.9477490280554295,0.9406292457266652,0.9552344856640703,54.4,0.9505507852712098,0.945630792772427,0.955880338402114,53.266666666666666,0.9478589896282742,0.938718414410626,0.9574888671166684,53.53333333333333,0.9755800209611197,0.8,0.9565513552132134,0.9515220163786735,0.962596483294254,523.5,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9706065054455184,0.9678778074020707,0.9755800209611197,523.5
5146,0.9851212422991462,0.9848036813280203,0.9889385929751633,309.3333333333333,0.9514767308120072,0.9478279476556293,0.9554401323132535,52.96666666666667,0.9477490280554295,0.9406292457266652,0.9552344856640703,54.4,0.9505507852712098,0.945630792772427,0.955880338402114,53.266666666666666,0.9478589896282742,0.938718414410626,0.9574888671166684,53.53333333333333,0.9755800209611197,0.8,0.9565513552132134,0.9515220163786735,0.962596483294254,523.5,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9706065054455184,0.9678778074020707,0.9755800209611197,523.5
5147,0.9815891720321325,0.9953673575511749,0.9682741964736942,309.3333333333333,0.9555081934387809,0.941362897573902,0.9713729256459085,52.96666666666667,0.951229163985349,0.9363376648346606,0.967182657634719,54.4,0.9540065565207172,0.9359051326648423,0.973774178114961,53.266666666666666,0.9506816396106831,0.9293138619295391,0.9740835859415057,53.53333333333333,0.9695082624778447,0.8,0.9586029451175325,0.947657382910824,0.9709375087621577,523.5,Negotiation - Pixelwise Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9698121489665638,0.9710446125109539,0.9695082624778447,523.5
5148,0.9740494396947598,0.9815695614335759,0.9703567814444816,309.3333333333333,0.9241691823913684,0.9087982824886804,0.9413292415055856,52.96666666666667,0.9203032670456752,0.9059908523695219,0.935690376331117,54.4,0.9245881378635521,0.9095348937510195,0.9410460339088293,53.266666666666666,0.9207574055353915,0.9030448076757114,0.9401755399644942,53.53333333333333,0.9577799085910336,0.8,0.9327734865061494,0.9217876795437018,0.9457195946309015,523.5,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9530247997277336,0.9511504980495402,0.9577799085910336,523.5
5149,0.9645821347160873,0.9906036728671851,0.9399964399646741,309.3333333333333,0.91360399889353,0.8875673375738037,0.9427969145395332,52.96666666666667,0.904160740208173,0.8737420891026936,0.9384424871654778,54.4,0.9139983348083512,0.8811614098459101,0.9508782716123967,53.266666666666666,0.9099375758951004,0.8801129270322152,0.9435909911646262,53.53333333333333,0.9414981142717711,0.8,0.9212565569042485,0.9026374872843613,0.9431410208893417,523.5,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.6,523.5,0.2,1,0.9424165348649732,0.9456955821381997,0.9414981142717711,523.5
5150,0.9910010209698008,0.997728962803868,0.9844069159240371,309.3333333333333,0.9808495951732606,0.974554547207538,0.9875815031146747,52.96666666666667,0.9765400213037548,0.9651856089403986,0.988486267032117,54.4,0.9789243852018334,0.973586576404895,0.9848672238669868,53.266666666666666,0.9723051503719979,0.959989207177136,0.9853323800346601,53.53333333333333,0.9852241930472949,0.8,0.9799240346041295,0.9742089805067674,0.9861348579944952,523.5,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9853209304984453,0.9857336511600281,0.9852241930472949,523.5
5151,0.9917272385651174,0.996365378817036,0.9872208597131504,309.3333333333333,0.9835734389816883,0.9782444784003759,0.9894332785458767,52.96666666666667,0.9788973714916916,0.9703355099183829,0.9879621592250772,54.4,0.9829389747065532,0.9770985443057366,0.9892136717354473,53.266666666666666,0.974178299570472,0.9705932403241525,0.9792705730650411,53.53333333333333,0.9869036168768428,0.8,0.9822630646631045,0.9785274303531366,0.9866201084569187,523.5,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9869050075571233,0.9872779840169001,0.9869036168768428,523.5
5152,0.985017434686694,0.984912265806458,0.9886272759235658,309.3333333333333,0.950824156963557,0.9466228194505012,0.9554401323132535,52.96666666666667,0.9477643285871229,0.9406782919736874,0.9552344856640703,54.4,0.9508304699902539,0.9461486835445551,0.955880338402114,53.266666666666666,0.948169661783906,0.9381312335909062,0.9587009883287897,53.53333333333333,0.9755197480440366,0.8,0.9565212104023069,0.9512986588732216,0.9627766441263588,523.5,Weighted Mean - Mean Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9705502443856795,0.967835404555832,0.9755197480440366,523.5
5153,0.9763484916798707,0.9935413264884811,0.9598414192069712,309.3333333333333,0.9408297601193298,0.9237519201773975,0.9597201632471325,52.96666666666667,0.9398705146583927,0.9216013029281357,0.9598123511225143,54.4,0.943392480020293,0.9196522944859676,0.9694768707978797,53.266666666666666,0.9389306051356908,0.9142631085331311,0.9662553584259744,53.53333333333333,0.9613476022659194,0.8,0.9478743703227154,0.9345619905226228,0.9630212325600944,523.5,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.6,523.5,0.2,1,0.9617836184895633,0.9634842129164337,0.9613476022659194,523.5
5154,0.6579824670722416,0.8655784096183907,0.5311347513410752,368.26666666666665,0.42890650505924943,0.3549889896461805,0.5452391619730329,63.766666666666666,0.4265467400422276,0.34768820231005293,0.5557451676907322,63.7,0.4099769812396724,0.34046337463849585,0.5180390211640211,63.9,0.4315569889854365,0.3562922281769491,0.5501405423280423,63.86666666666667,0.5356911630642149,0.6,0.47099393647976545,0.4530022408780138,0.5400597288993808,623.5,Majority Voting,,,,,0.8,0.4,623.5,0.2,1,0.5622966640978364,0.654462706424208,0.5356911630642149,623.5
5155,0.8302937407095085,0.9446252062847736,0.7410308277273541,368.26666666666665,0.6343034644794516,0.5647354450887341,0.7264488927291347,63.766666666666666,0.6499632856161245,0.5712705531422354,0.756212397593446,63.7,0.6419444282498312,0.564839910645065,0.7459656084656086,63.9,0.6391154160919067,0.565685077984943,0.7363260582010582,63.86666666666667,0.7411390557818025,0.6,0.6791240670293647,0.6422312386291503,0.7411967569433202,623.5,Maximum Proposal,,,,,0.8,0.4,623.5,0.2,1,0.7529641718623231,0.7899132934513076,0.7411390557818025,623.5
5156,0.8426606288114854,0.9480575770011398,0.7586940199348835,368.26666666666665,0.6602417063913346,0.5881937134327698,0.7547904399214883,63.766666666666666,0.6774067461673212,0.5995684123823933,0.7822284626216078,63.7,0.6741620620399237,0.6066365562181469,0.7616154100529101,63.9,0.6593576533483477,0.5852916699668043,0.7567212301587302,63.86666666666667,0.7608123955355616,0.6,0.7027657593516827,0.6655495858002508,0.762809912537924,623.5,Mean Proposal,,,,,0.8,0.4,623.5,0.2,1,0.7710940104494167,0.8035203549627331,0.7608123955355616,623.5
5157,0.8943052961493437,0.9631862490171055,0.8349054645540329,368.26666666666665,0.7507498729171004,0.6971500016055232,0.8153396484041646,63.766666666666666,0.7645730144738596,0.6985829609367044,0.8483094918074756,63.7,0.7640513959897538,0.7042180465630409,0.837243716931217,63.9,0.7573925073643524,0.7001309832350427,0.8271908068783069,63.86666666666667,0.8337403716534465,0.6,0.786214417378882,0.7526536482714832,0.8325978257150394,623.5,Negotiation - 3x3 Conv Entropy,,,,,0.8,0.4,623.5,0.2,1,0.8390109751712232,0.8554725720859319,0.8337403716534465,623.5
5158,0.9045498194597651,0.9153403231117001,0.906030139642862,368.26666666666665,0.6929815853912176,0.6796590544492261,0.7095027415087898,63.766666666666666,0.6983152309205106,0.661608415620355,0.7423477769243899,63.7,0.6930678591684742,0.6705823607687497,0.7201140873015873,63.9,0.6953058487378387,0.6690841103768332,0.7256944444444445,63.86666666666667,0.8317274559074997,0.6,0.7368440687355612,0.7192548528653727,0.7607378379644147,623.5,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.8,0.4,623.5,0.2,1,0.8187702185826515,0.8150321088016514,0.8317274559074997,623.5
5159,0.9321824924512587,0.9733882867089307,0.8945525379689596,368.26666666666665,0.8435080064413422,0.8078150749933005,0.8843806003584229,63.766666666666666,0.8451955024506697,0.7974635037019291,0.9011547405700633,63.7,0.8434712767982762,0.798596658885785,0.8956927910052911,63.9,0.8458084406738452,0.8053460201012973,0.893493716931217,63.86666666666667,0.8942068709593513,0.6,0.8620331437630784,0.8365219088782485,0.8938548773667907,623.5,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.8,0.4,623.5,0.2,1,0.8962956950608382,0.9033588155858626,0.8942068709593513,623.5
5160,0.8861493373322619,0.9485379869864333,0.8333537731581229,368.26666666666665,0.7395731411311541,0.6878181451207401,0.8028231140126303,63.766666666666666,0.7443400387466822,0.6867046786274101,0.8201268881208397,63.7,0.7541982590735096,0.7021133157865257,0.8189814814814815,63.9,0.7163976549596109,0.6661588161838548,0.7796544312169312,63.86666666666667,0.8219278286337285,0.6,0.7681316862486437,0.7382665885409931,0.8109879375980013,623.5,Negotiation - 5x5 Conv Entropy,,,,,0.8,0.4,623.5,0.2,1,0.825777344464442,0.8409583551782396,0.8219278286337285,623.5
5161,0.8975673727027247,0.913323812467357,0.8948018774342509,368.26666666666665,0.6777164643288426,0.6540637248931007,0.7058651753712238,63.766666666666666,0.6918854093714486,0.6550742866545944,0.7370815732206861,63.7,0.6864782575356136,0.660852797657392,0.7169642857142857,63.9,0.6839332338328575,0.6549946960386047,0.717857142857143,63.86666666666667,0.8230634579836695,0.6,0.7275161475542975,0.7076618635422098,0.754514010919518,623.5,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.8,0.4,623.5,0.2,1,0.8105876259185515,0.8081130560744649,0.8230634579836695,623.5
5162,0.9234766281506376,0.9575009970351023,0.8933656375717075,368.26666666666665,0.8374723482626362,0.7967026151109776,0.8849267686465268,63.766666666666666,0.8308039317816989,0.7974437800397853,0.8744839669738863,63.7,0.8385423913414531,0.803707279859488,0.8800016534391535,63.9,0.8054524841701117,0.7738652820609112,0.844386574074074,63.86666666666667,0.8842085223470011,0.6,0.8471495567413074,0.8258439908212531,0.8754329201410697,623.5,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.8,0.4,623.5,0.2,1,0.8844304469395324,0.8901352421280565,0.8842085223470011,623.5
5163,0.8567378505199513,0.9063694724963326,0.8271888988988818,368.26666666666665,0.60531492250064,0.5586879078266136,0.6630072324628776,63.766666666666666,0.621716271240895,0.564969328212402,0.6946785927632703,63.7,0.610689733015009,0.5646170606255926,0.6679646164021165,63.9,0.6052326161051684,0.5552568717202475,0.6672371031746033,63.86666666666667,0.7641931801102236,0.6,0.6599382786763326,0.6299801281762376,0.7040152887403497,623.5,Negotiation - Mean Entropy,,,,,0.8,0.4,623.5,0.2,1,0.7560634806502019,0.764966743278622,0.7641931801102236,623.5
5164,0.8886915719192712,0.8862272715557306,0.9024106293478431,368.26666666666665,0.6182416655684069,0.6164682115743376,0.6227201207543949,63.766666666666666,0.618673605849951,0.5991641501048351,0.6443964413722478,63.7,0.6158201977934332,0.6104665695094493,0.6252066798941799,63.9,0.6099970772893603,0.5982517985266359,0.6259837962962963,63.86666666666667,0.7907664110600098,0.6,0.6702848236840846,0.6621156002541977,0.6841435335329924,623.5,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.8,0.4,623.5,0.2,1,0.7769648059033417,0.7715715413756783,0.7907664110600098,623.5
5165,0.8886915719192712,0.8862272715557306,0.9024106293478431,368.26666666666665,0.6182416655684069,0.6164682115743376,0.6227201207543949,63.766666666666666,0.618673605849951,0.5991641501048351,0.6443964413722478,63.7,0.6158201977934332,0.6104665695094493,0.6252066798941799,63.9,0.6099970772893603,0.5982517985266359,0.6259837962962963,63.86666666666667,0.7907664110600098,0.6,0.6702848236840846,0.6621156002541977,0.6841435335329924,623.5,Negotiation - Mean Entropy (Weighted),,,,,0.8,0.4,623.5,0.2,1,0.7769648059033417,0.7715715413756783,0.7907664110600098,623.5
5166,0.8422566571918052,0.9459922103172871,0.7594186213657507,368.26666666666665,0.6598468137012542,0.5895322154201452,0.7515905017921148,63.766666666666666,0.679626276886999,0.6021871352257551,0.784369933009046,63.7,0.6683623582734091,0.5978657033480949,0.7610367063492064,63.9,0.6673800761825717,0.5976854820399126,0.7576967592592593,63.86666666666667,0.7611894374075423,0.6,0.703494436447208,0.666652549270239,0.7628225043550754,623.5,Negotiation - Pixelwise Entropy,,,,,0.8,0.4,623.5,0.2,1,0.7712786356567578,0.8030787714491171,0.7611894374075423,623.5
5167,0.8648691130712296,0.9019831205294627,0.8448370193402278,368.26666666666665,0.6118518292349255,0.5709686982272881,0.6614612668544121,63.766666666666666,0.6211127552074026,0.5719682520146521,0.6826247546509644,63.7,0.6159959389851978,0.5770871184397878,0.66426917989418,63.9,0.6154787987410129,0.5766474428000502,0.6625413359788361,63.86666666666667,0.7723753751639338,0.6,0.6658616870479537,0.6397309264022482,0.703146711343724,623.5,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.8,0.4,623.5,0.2,1,0.7630704648520038,0.7678162011157891,0.7723753751639338,623.5
5168,0.830792987843134,0.9427307430267872,0.743028767105048,368.26666666666665,0.6395383923383228,0.5641448436012152,0.7410983636286056,63.766666666666666,0.6551051663985511,0.5779840050046161,0.7598662314388122,63.7,0.6455896904718729,0.5720080151225277,0.7443535052910054,63.9,0.6423568496501239,0.5737743502216913,0.7315724206349207,63.86666666666667,0.7435468569563386,0.6,0.6826766173404006,0.6461283913953676,0.7439838576196784,623.5,Negotiation - Pixelwise Entropy (Weighted),,,,,0.8,0.4,623.5,0.2,1,0.7550320004450047,0.7909894669748846,0.7435468569563386,623.5
