,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,mu_unbalanced,mu_star_unbalanced,gamma_unbalanced,unbalanced_agents,std
2011,0.6234933843170488,0.627755901840571,0.6483077564493829,172.46666666666667,0.5637645807757055,0.5571739359470887,0.5719766602026244,148.3,0.5693162737707922,0.5652308136146285,0.574672074384212,148.16666666666666,0.5637423552612597,0.5638225901422449,0.5649717050386222,148.26666666666668,0.5922026650952817,0.5800791485312016,0.5784958103861333,0.5899820490187104,617.2,0.5817697587133714,0.5804473244459792,0.5922026650952817,617.2,617.2,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.2
2012,0.6330413698437743,0.6473227105042049,0.6206201954211354,172.46666666666667,0.5942579237827778,0.5880611997156463,0.602398653453318,148.3,0.6016692366029524,0.5945167115606694,0.6102489619933905,148.16666666666666,0.6004424627119711,0.6041630655127795,0.5980180761710464,148.26666666666668,0.6082971008051191,0.6073527482353691,0.608515921823325,0.6078214717597227,617.2,0.608362331673885,0.6100681831840212,0.6082971008051191,617.2,617.2,Negotiation - 5x5 Conv Entropy (Weighted),0.4,0.5,0.75,1,0.2
2013,0.6217971867168414,0.627720482913827,0.645230468886433,172.46666666666667,0.5624479859417135,0.5553439293984492,0.5708712234195618,148.3,0.5695336788685451,0.5660429913013266,0.5742290617690221,148.16666666666666,0.564421588346396,0.56244337474981,0.5674584778108728,148.26666666666668,0.5915592453291361,0.579550109968374,0.5778876945908531,0.5894473079714724,617.2,0.5811894243839607,0.579859730699598,0.5915592453291361,617.2,617.2,Negotiation - Mean Entropy,0.4,0.5,0.75,1,0.2
2014,0.622476399199561,0.6284836222250602,0.6460089987395177,172.46666666666667,0.563619273662937,0.5562356509410762,0.5728803545888079,148.3,0.5690709777853858,0.5649662440614968,0.5746948324294235,148.16666666666666,0.5646810536985277,0.5651447788684318,0.5656457234853982,148.26666666666668,0.5919354907617776,0.5799619260866028,0.5787075740240162,0.5898074773107869,617.2,0.581613831598458,0.580682340050687,0.5919354907617776,617.2,617.2,Negotiation - Mean Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.2
2015,0.622476399199561,0.6284836222250602,0.6460089987395177,172.46666666666667,0.563619273662937,0.5562356509410762,0.5728803545888079,148.3,0.5690709777853858,0.5649662440614968,0.5746948324294235,148.16666666666666,0.5646810536985277,0.5651447788684318,0.5656457234853982,148.26666666666668,0.5919354907617776,0.5799619260866028,0.5787075740240162,0.5898074773107869,617.2,0.581613831598458,0.580682340050687,0.5919354907617776,617.2,617.2,Negotiation - Mean Entropy (Weighted),0.4,0.5,0.75,1,0.2
2016,0.5900859091345045,0.6093337196570785,0.5728971432755812,172.46666666666667,0.5536653192804467,0.545509285274095,0.5628199699402726,148.3,0.5634408987477096,0.5572458883645239,0.570590264495648,148.16666666666666,0.5589239869785881,0.5570773046595736,0.5620584753914454,148.26666666666668,0.5673024027248265,0.5665290285353123,0.5672915494888179,0.5670914632757369,617.2,0.5674461490081127,0.5689439730013833,0.5673024027248265,617.2,617.2,Negotiation - Pixelwise Entropy,0.4,0.5,0.75,1,0.2
2017,0.578197036456955,0.5849306505359004,0.6005666494911213,172.46666666666667,0.5151567976849127,0.508236179436018,0.5232119903564988,148.3,0.5259630570744497,0.5198568965920811,0.533012438758666,148.16666666666666,0.516769237756917,0.5164273897233248,0.5186740691961539,148.26666666666668,0.5460266248171626,0.5340215322433085,0.5323627790718312,0.54386628695061,617.2,0.5357390427579476,0.5344335344563842,0.5460266248171626,617.2,617.2,Negotiation - Pixelwise Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.2
2018,0.528225693400396,0.5461269227865319,0.5124480193740537,172.46666666666667,0.49002405290350204,0.4831241696601823,0.497637238434769,148.3,0.4981040210109018,0.4917774201371034,0.5055757167861046,148.16666666666666,0.49428896771002007,0.4927820189848473,0.4973504210043172,148.26666666666668,0.5035930027127805,0.502660683756205,0.5034526328921662,0.5032528488998113,617.2,0.5036601880989799,0.5051405251313824,0.5035930027127805,617.2,617.2,Negotiation - Pixelwise Entropy (Weighted),0.4,0.5,0.75,1,0.2
2019,0.623346598879841,0.6416114270914878,0.6074780191925231,172.46666666666667,0.5850703837353954,0.5776792123360459,0.5940654904865253,148.3,0.5896476180659656,0.5831740546703998,0.5976154391425105,148.16666666666666,0.5895318006784793,0.589669211128662,0.5908452263826512,148.26666666666668,0.5978731390899816,0.5968991003399202,0.5980334763066488,0.5975010438010527,617.2,0.5979312824947276,0.5997531415953089,0.5978731390899816,617.2,617.2,Weighted Mean - 3x3 Conv Entropy,0.4,0.5,0.75,1,0.2
2020,0.6334810146558889,0.6448486513523899,0.6237282163080812,172.46666666666667,0.5988865386235904,0.5924541160041884,0.6071060008718484,148.3,0.6057973717906744,0.6008150235820012,0.6120308840681298,148.16666666666666,0.6036209677262228,0.6078551731912367,0.6007223319951488,148.26666666666668,0.6113733692501481,0.6104464731990942,0.6114932410324538,0.610896858310802,617.2,0.6113483014206754,0.6128249471750087,0.6113733692501481,617.2,617.2,Weighted Mean - 5x5 Conv Entropy,0.4,0.5,0.75,1,0.2
2021,0.622362697304531,0.6283954565897875,0.6458186000368087,172.46666666666667,0.5629338056728159,0.55534380262193,0.5722015331841955,148.3,0.5690563133703124,0.5654765498384365,0.5740190753135896,148.16666666666666,0.5641154977585,0.5636133444743744,0.5658786098551528,148.26666666666668,0.5916120396497664,0.57961707852654,0.578207288381132,0.5894794545974367,617.2,0.5812772379428884,0.5801973041742836,0.5916120396497664,617.2,617.2,Weighted Mean - Mean Entropy,0.4,0.5,0.75,1,0.2
2022,0.5520527731227506,0.5702606426360702,0.5357810345118063,172.46666666666667,0.5151135805985172,0.5078475446762682,0.5230655693548543,148.3,0.5247853576984102,0.5171540708152188,0.533719232963652,148.16666666666666,0.5192142288564578,0.5187064489160987,0.5211752338090088,148.26666666666668,0.5286919056700546,0.527791485069034,0.528492176760914,0.5284352676598304,617.2,0.5287263577800407,0.5301285960134593,0.5286919056700546,617.2,617.2,Weighted Mean - Pixelwise Entropy,0.4,0.5,0.75,1,0.2
2023,0.6826845020922536,0.6979108633434342,0.6690864862895766,163.93333333333334,0.6648992172886931,0.6668682177210973,0.6641283498657257,141.16666666666666,0.6644807239933608,0.6549155274333803,0.6762310083659971,140.26666666666668,0.6506631778206482,0.6474147234986833,0.6558265723766004,141.56666666666666,0.6664777940452234,0.6656819052987388,0.6667773329991487,0.6663181042244748,586.9333333333333,0.6663836921113132,0.6680180354941264,0.6664777940452234,586.9333333333333,586.9333333333333,Majority Voting,0.5,0.5,0.75,1,0.2
2024,0.5927175186198462,0.6093563933895586,0.5785536389433107,163.93333333333334,0.5681565282972453,0.5637108516395126,0.5737667544583614,141.16666666666666,0.5683959467717482,0.5632135000998821,0.5750081983731871,140.26666666666668,0.570627814570852,0.566593811431714,0.5752604500604476,141.56666666666666,0.575643164811487,0.5749744520649228,0.5757186391401666,0.5756472604588266,586.9333333333333,0.5756389666676663,0.5770900619039552,0.575643164811487,586.9333333333333,586.9333333333333,Maximum Proposal,0.5,0.5,0.75,1,0.2
2025,0.8111670239773725,0.8200995992179846,0.8030807153552577,163.93333333333334,0.7980869245180696,0.796685952466262,0.8005850854788957,141.16666666666666,0.791803219335438,0.7826171937575026,0.8024104103777869,140.26666666666668,0.7938556753059334,0.7981669644421313,0.790523433596574,141.56666666666666,0.799228790533333,0.7987282107842035,0.79939242747097,0.7991499112021285,586.9333333333333,0.7992267723018497,0.8002982118706417,0.799228790533333,586.9333333333333,586.9333333333333,Mean Proposal,0.5,0.5,0.75,1,0.2
2026,0.8046323311708409,0.8114395403642221,0.7986062305463654,163.93333333333334,0.7924508283183088,0.7898554111594817,0.7960849755573158,141.16666666666666,0.7874833030625986,0.7788864053539946,0.7973765086074762,140.26666666666668,0.7848851615067675,0.7921570673937873,0.7788763385432331,141.56666666666666,0.7929123924894057,0.7923629060146288,0.7930846060678715,0.7927360133135977,586.9333333333333,0.7928634795426484,0.7938923321071052,0.7929123924894057,586.9333333333333,586.9333333333333,Negotiation - 3x3 Conv Entropy,0.5,0.5,0.75,1,0.2
2027,0.7461425384955387,0.7266433155394462,0.8337950404587932,163.93333333333334,0.6602028766662478,0.6585755660350021,0.6628388474366846,141.16666666666666,0.6558673003294043,0.6503002127665425,0.6624143328905255,140.26666666666668,0.6591910586743744,0.66197096094572,0.6572324864556417,141.56666666666666,0.7093254976776534,0.6803509435413915,0.6743725138216777,0.7040701768104113,586.9333333333333,0.6830453806545559,0.6765644292841344,0.7093254976776534,586.9333333333333,586.9333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.2
2028,0.789697548018534,0.7963878387514647,0.7837612939629514,163.93333333333334,0.7734206237623574,0.7703591270910024,0.7777150469352112,141.16666666666666,0.7633740475456932,0.7580498413599147,0.7697345646493552,140.26666666666668,0.7650639723191832,0.7691594163937074,0.7618838865351297,141.56666666666666,0.7736669402445759,0.7728890479114419,0.7734890558990223,0.7732736980206619,586.9333333333333,0.7735925623909353,0.7744917329263926,0.7736669402445759,586.9333333333333,586.9333333333333,Negotiation - 3x3 Conv Entropy (Weighted),0.5,0.5,0.75,1,0.2
2029,0.8041062085844735,0.8070563552494743,0.8020222290455821,163.93333333333334,0.7967660945685839,0.7972712571077457,0.7973049306638498,141.16666666666666,0.7893361120335799,0.7809737284618795,0.7990001872047212,140.26666666666668,0.7844422088190498,0.793215991271198,0.7775503646064151,141.56666666666666,0.7942582285731061,0.7936626560014218,0.7946293330225745,0.793969427880142,586.9333333333333,0.7940989333547491,0.7951910597702532,0.7942582285731061,586.9333333333333,586.9333333333333,Negotiation - 5x5 Conv Entropy,0.5,0.5,0.75,1,0.2
2030,0.7493213288713073,0.7277264670314102,0.8388706183940315,163.93333333333334,0.666042871349724,0.6658749263315153,0.6670696273618361,141.16666666666666,0.6588727234028787,0.6536688331032753,0.6650262013269946,140.26666666666668,0.6624299066892662,0.6652814857787436,0.6602839562817294,141.56666666666666,0.7131323076468662,0.6841667075782941,0.678137928061236,0.707812600841148,586.9333333333333,0.6868316201374972,0.680203086512496,0.7131323076468662,586.9333333333333,586.9333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.2
2031,0.7995428838162,0.8005730232636623,0.7992083527764959,163.93333333333334,0.7922631187349438,0.7939134188350045,0.7916010753423915,141.16666666666666,0.7823693698426725,0.7742062145757438,0.7918577253909506,140.26666666666668,0.7792748304426962,0.7886190393668442,0.7716914190894807,141.56666666666666,0.7889955301557324,0.7883625507091282,0.7893279240103138,0.7885896431498297,586.9333333333333,0.7888331889353257,0.7898399764481465,0.7889955301557324,586.9333333333333,586.9333333333333,Negotiation - 5x5 Conv Entropy (Weighted),0.5,0.5,0.75,1,0.2
2032,0.750935445482361,0.7299093429086017,0.8398651591900157,163.93333333333334,0.6667162668903333,0.6660382844385409,0.6682588224178084,141.16666666666666,0.6592749661818702,0.6551037467129927,0.6643164269841192,140.26666666666668,0.6638271704732825,0.6655780868354431,0.6628967908738941,141.56666666666666,0.7141538595916611,0.685188462256962,0.6791573652238945,0.7088342998664594,586.9333333333333,0.68787416108288,0.6812627994378384,0.7141538595916611,586.9333333333333,586.9333333333333,Negotiation - Mean Entropy,0.5,0.5,0.75,1,0.2
2033,0.7496375742763082,0.727742633996779,0.8394760628048222,163.93333333333334,0.6658794076303127,0.6656767114420269,0.6670779843214145,141.16666666666666,0.6589252834904367,0.6540315233598644,0.664811224266083,140.26666666666668,0.6636457865412175,0.6669001868535065,0.6612231162310936,141.56666666666666,0.7134684824638913,0.6845220129845688,0.6785877639130441,0.7081470969058532,586.9333333333333,0.6871890766481278,0.6806517380915177,0.7134684824638913,586.9333333333333,586.9333333333333,Negotiation - Mean Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.2
2034,0.7496375742763082,0.727742633996779,0.8394760628048222,163.93333333333334,0.6658794076303127,0.6656767114420269,0.6670779843214145,141.16666666666666,0.6589252834904367,0.6540315233598644,0.664811224266083,140.26666666666668,0.6636457865412175,0.6669001868535065,0.6612231162310936,141.56666666666666,0.7134684824638913,0.6845220129845688,0.6785877639130441,0.7081470969058532,586.9333333333333,0.6871890766481278,0.6806517380915177,0.7134684824638913,586.9333333333333,586.9333333333333,Negotiation - Mean Entropy (Weighted),0.5,0.5,0.75,1,0.2
2035,0.7734080659443267,0.786718838971334,0.761437502881384,163.93333333333334,0.7587669209827098,0.755191092809956,0.7636114600230962,141.16666666666666,0.7466538682668151,0.7396912596502081,0.7550352448223464,140.26666666666668,0.7558183806213677,0.7557187388086225,0.756760018799781,141.56666666666666,0.7592546049030616,0.7586618089538049,0.7593299825600301,0.7592110566316518,586.9333333333333,0.7592840049394417,0.7605317155481383,0.7592546049030616,586.9333333333333,586.9333333333333,Negotiation - Pixelwise Entropy,0.5,0.5,0.75,1,0.2
2036,0.7191168231444548,0.7019711214860931,0.8046878481449097,163.93333333333334,0.6326680381834175,0.6313016502542775,0.6350702441409228,141.16666666666666,0.6220603265920032,0.6188633184282056,0.6262531805605128,140.26666666666668,0.634860782593005,0.6326469723529213,0.6377045640632113,141.56666666666666,0.6811859301045864,0.6521764926282201,0.6461957656303744,0.6759289592273892,586.9333333333333,0.6549357454772231,0.6485246136644963,0.6811859301045864,586.9333333333333,586.9333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.2
2037,0.7126669639027379,0.7293130888983476,0.697724682284663,163.93333333333334,0.6909299162619666,0.6855879428539315,0.697540619625332,141.16666666666666,0.678628604333715,0.6712637660654495,0.6873265521529869,140.26666666666668,0.6946451902080146,0.6933045599982464,0.6967617465004108,141.56666666666666,0.6948937084160719,0.6942176686766087,0.6948673394539938,0.6948384001408481,586.9333333333333,0.6949683097789859,0.6963273177373629,0.6948937084160719,586.9333333333333,586.9333333333333,Negotiation - Pixelwise Entropy (Weighted),0.5,0.5,0.75,1,0.2
2038,0.796638382918012,0.801867209426328,0.7921171475112032,163.93333333333334,0.7819210499274223,0.7818124818163003,0.7830900968233317,141.16666666666666,0.7734618861921431,0.7659477141374673,0.7821351215526436,140.26666666666668,0.7755804694297818,0.780560819389479,0.7715517981583754,141.56666666666666,0.7825945324006687,0.7819004471168398,0.7825470561923936,0.7822235410113885,586.9333333333333,0.7825256228904874,0.7834131859309609,0.7825945324006687,586.9333333333333,586.9333333333333,Weighted Mean - 3x3 Conv Entropy,0.5,0.5,0.75,1,0.2
2039,0.8021734447525071,0.8027637953155223,0.8024621675515673,163.93333333333334,0.7942565918730055,0.7979476664260953,0.791610012418318,141.16666666666666,0.7867135726454433,0.7786306438987172,0.7961442418838024,140.26666666666668,0.7817652857025714,0.7898924721169236,0.7753978283483293,141.56666666666666,0.7918308355947574,0.7912272237433818,0.7923086444393147,0.7914035625505044,586.9333333333333,0.7916878879930945,0.7927838136925194,0.7918308355947574,586.9333333333333,586.9333333333333,Weighted Mean - 5x5 Conv Entropy,0.5,0.5,0.75,1,0.2
2040,0.7500329963442708,0.7289551339869623,0.8390644897175701,163.93333333333334,0.6663849962575571,0.6654485138766404,0.6682536658499741,141.16666666666666,0.6593782809751095,0.6549278418586681,0.6648026089676532,140.26666666666668,0.6640837843112096,0.6665782094170432,0.6624086475503692,141.56666666666666,0.7139204738830639,0.684970014472037,0.6789774247848286,0.7086323530213916,586.9333333333333,0.687633566419151,0.6810688375837075,0.7139204738830639,586.9333333333333,586.9333333333333,Weighted Mean - Mean Entropy,0.5,0.5,0.75,1,0.2
2041,0.7375405869809125,0.7515391702346377,0.7249420857949055,163.93333333333334,0.7145383139030063,0.7104383503488244,0.7198662968469509,141.16666666666666,0.7051631574531498,0.6995585813119346,0.7123069842636653,140.26666666666668,0.7179078516543956,0.7165482423753124,0.7200563323283241,141.56666666666666,0.7194691212839985,0.718787477497866,0.7195210860676773,0.7192929248084613,586.9333333333333,0.7195661296818543,0.7209050675579867,0.7194691212839985,586.9333333333333,586.9333333333333,Weighted Mean - Pixelwise Entropy,0.5,0.5,0.75,1,0.2
2042,0.8142854619712138,0.8230207254161767,0.8065488594547112,143.96666666666667,0.792661412431539,0.7848497041708942,0.8016061885363767,121.83333333333333,0.793835763094117,0.794406834117405,0.7940998681043397,123.83333333333333,0.7949859303247491,0.7958570947864652,0.7954099135144002,124.6,0.7996204873027284,0.7989421419554047,0.7995335896227351,0.799416207402457,514.2333333333333,0.799631081702486,0.8007080118256295,0.7996204873027284,514.2333333333333,514.2333333333333,Majority Voting,0.6,0.5,0.75,1,0.2
2043,0.7636784283874257,0.7744883516908937,0.7542002758705983,143.96666666666667,0.7329514371362483,0.725966887135744,0.7414735157315785,121.83333333333333,0.7348146997475313,0.7388536975593094,0.7321969567857299,123.83333333333333,0.7298118369138227,0.7252401035438697,0.7358943647896757,124.6,0.7411925012399566,0.7403141005462569,0.7411372599824542,0.7409412782943957,514.2333333333333,0.7413024096287235,0.7428487112406484,0.7411925012399566,514.2333333333333,514.2333333333333,Maximum Proposal,0.6,0.5,0.75,1,0.2
2044,0.9154659845724997,0.9199197709560117,0.9115798247745026,143.96666666666667,0.9039666392764443,0.9034862052206889,0.9051003633143159,121.83333333333333,0.9027691591483766,0.9041637347586522,0.9023060209714077,123.83333333333333,0.9026216121278566,0.8991091998600196,0.9069039707405111,124.6,0.9065542362326112,0.9062058487812945,0.906669727698843,0.9064725449501843,514.2333333333333,0.9065635801703231,0.9072976907786378,0.9065542362326112,514.2333333333333,514.2333333333333,Mean Proposal,0.6,0.5,0.75,1,0.2
2045,0.9094528363313397,0.9072162147540478,0.9124864748028548,143.96666666666667,0.8999906593987693,0.9009627391501394,0.8997355616349895,121.83333333333333,0.8963413880556973,0.9017643398860634,0.8925410781576125,123.83333333333333,0.8976591402259259,0.8968851830907218,0.8990132069899309,124.6,0.9012392605950967,0.9008610060029331,0.9017071192202432,0.9009440803963469,514.2333333333333,0.9011792116740214,0.9020435594738209,0.9012392605950967,514.2333333333333,514.2333333333333,Negotiation - 3x3 Conv Entropy,0.6,0.5,0.75,1,0.2
2046,0.7508700751790163,0.7023240436727373,0.9363695770740156,143.96666666666667,0.6012029982831731,0.602750479315932,0.600175961487812,121.83333333333333,0.5977924191654826,0.5963840781264449,0.599648067657483,123.83333333333333,0.6014579496420704,0.5983578453030365,0.6049277490885736,124.6,0.6940976236610675,0.6378308605674357,0.6249541116045375,0.685280338826971,514.2333333333333,0.6418543022758118,0.6277969754286733,0.6940976236610675,514.2333333333333,514.2333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.6,0.5,0.75,1,0.2
2047,0.8967079459346343,0.8964798605373405,0.898285783284262,143.96666666666667,0.8827764255868243,0.8818123704866998,0.8843974559291041,121.83333333333333,0.8785478580894771,0.8840680355626047,0.8745149317694323,123.83333333333333,0.8798789677906392,0.8792365954887955,0.8813289744981125,124.6,0.8849820477624051,0.884477799350394,0.8853992155188602,0.8846317863702277,514.2333333333333,0.8849513365316983,0.8860070239959934,0.8849820477624051,514.2333333333333,514.2333333333333,Negotiation - 3x3 Conv Entropy (Weighted),0.6,0.5,0.75,1,0.2
2048,0.9015183559887466,0.8930694909068744,0.912025981852249,143.96666666666667,0.8992800553853812,0.9029027246027284,0.8964061662439671,121.83333333333333,0.8952604607254637,0.9040809721260444,0.888728935119444,123.83333333333333,0.8966651210219904,0.8994221039752264,0.8948596171086963,124.6,0.8983769202659925,0.8981809982803953,0.8998688229027185,0.8980051750810891,514.2333333333333,0.8983096259345367,0.8997765001469129,0.8983769202659925,514.2333333333333,514.2333333333333,Negotiation - 5x5 Conv Entropy,0.6,0.5,0.75,1,0.2
2049,0.7521054619214359,0.7041453350644671,0.9370608607185924,143.96666666666667,0.6017227949430666,0.6026328620504687,0.6013091682641766,121.83333333333333,0.598872888293735,0.5974659959265135,0.6007426982644374,123.83333333333333,0.6019791184927589,0.5988902110039924,0.6054444806151076,124.6,0.6949370362650673,0.638670065912749,0.6257836010113602,0.6861393019655784,514.2333333333333,0.6427035675448656,0.6286685674619801,0.6949370362650673,514.2333333333333,514.2333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.6,0.5,0.75,1,0.2
2050,0.8953622939223866,0.8860993008592694,0.9067493516473417,143.96666666666667,0.8946673368167235,0.8974801735124021,0.8927365261939078,121.83333333333333,0.8875818318290324,0.8975541331181076,0.8798656487881,123.83333333333333,0.8901617021095417,0.8936214633118086,0.8877458215632325,124.6,0.8921400428035869,0.8919432911694211,0.8936887677003968,0.8917743370481453,514.2333333333333,0.89207540419371,0.8936068302494374,0.8921400428035869,514.2333333333333,514.2333333333333,Negotiation - 5x5 Conv Entropy (Weighted),0.6,0.5,0.75,1,0.2
2051,0.7525861223418554,0.7044269991723626,0.9377457872285372,143.96666666666667,0.6024184226505673,0.6036806569865614,0.6015811677255428,121.83333333333333,0.6002785194009079,0.5984062908990946,0.6026039026439316,123.83333333333333,0.6011892848357694,0.5984467935674741,0.6043341801535894,124.6,0.6953846298712356,0.6391180873072752,0.6262401851563729,0.6865662594379001,514.2333333333333,0.6431581016491266,0.6291179231048645,0.6953846298712356,514.2333333333333,514.2333333333333,Negotiation - Mean Entropy,0.6,0.5,0.75,1,0.2
2052,0.7536901271608295,0.7063778164065108,0.9379797086307525,143.96666666666667,0.6025995066719869,0.604601173936221,0.6010276479173078,121.83333333333333,0.60068361593011,0.5973369476903753,0.6045151899242176,123.83333333333333,0.6023339978814529,0.5993012317925299,0.605723578433275,124.6,0.6961110975410063,0.6398268119110948,0.6269042924564091,0.6873115312263881,514.2333333333333,0.643889844552504,0.6298455273114075,0.6961110975410063,514.2333333333333,514.2333333333333,Negotiation - Mean Entropy (Mean-Weighted),0.6,0.5,0.75,1,0.2
2053,0.7536901271608295,0.7063778164065108,0.9379797086307525,143.96666666666667,0.6025995066719869,0.604601173936221,0.6010276479173078,121.83333333333333,0.60068361593011,0.5973369476903753,0.6045151899242176,123.83333333333333,0.6023339978814529,0.5993012317925299,0.605723578433275,124.6,0.6961110975410063,0.6398268119110948,0.6269042924564091,0.6873115312263881,514.2333333333333,0.643889844552504,0.6298455273114075,0.6961110975410063,514.2333333333333,514.2333333333333,Negotiation - Mean Entropy (Weighted),0.6,0.5,0.75,1,0.2
2054,0.893811025395534,0.8979838339120683,0.8902181801063084,143.96666666666667,0.8763424887604824,0.8734159697783571,0.880052490911773,121.83333333333333,0.878327782484324,0.8808315100038725,0.8766624652768887,123.83333333333333,0.8757873512173677,0.8736580173678714,0.8784588019590969,124.6,0.8815726771532446,0.8810671619644271,0.8814723327655423,0.8813479845635167,514.2333333333333,0.8816129227576701,0.8823320963269601,0.8815726771532446,514.2333333333333,514.2333333333333,Negotiation - Pixelwise Entropy,0.6,0.5,0.75,1,0.2
2055,0.7375919569491407,0.6901889085019471,0.9220382858015121,143.96666666666667,0.5837588381023376,0.5826975274715787,0.585350756251845,121.83333333333333,0.5823004439294789,0.5806445209217314,0.584336596654539,123.83333333333333,0.5843599099909101,0.5827571129843838,0.5862963765110708,124.6,0.6783826096849135,0.6220027872429669,0.60907201746991,0.6695055038047416,514.2333333333333,0.6261678717232896,0.6121402792951716,0.6783826096849135,514.2333333333333,514.2333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),0.6,0.5,0.75,1,0.2
2056,0.8490517367953685,0.856324432894869,0.8425314520550821,143.96666666666667,0.8273793334554758,0.8232260152525205,0.8326349310798457,121.83333333333333,0.8332215004114871,0.83389832149759,0.8333584347217359,123.83333333333333,0.8252282993227632,0.8231453410180313,0.8281145503269105,124.6,0.8342623481435152,0.8337202174962733,0.8341485276657526,0.8341598420458936,514.2333333333333,0.8343604538753243,0.8353140381924518,0.8342623481435152,514.2333333333333,514.2333333333333,Negotiation - Pixelwise Entropy (Weighted),0.6,0.5,0.75,1,0.2
2057,0.9043552990428718,0.9030150760862264,0.9068483609297231,143.96666666666667,0.8912875951670948,0.8922869330640568,0.890953471936977,121.83333333333333,0.8874994030208472,0.8939412889197438,0.8824706323573308,123.83333333333333,0.8888253209772696,0.8863401330717818,0.8920713607991819,124.6,0.8934698987806746,0.8929919045520208,0.8938958577854522,0.8930859565058032,514.2333333333333,0.893444755855645,0.8944232970068361,0.8934698987806746,514.2333333333333,514.2333333333333,Weighted Mean - 3x3 Conv Entropy,0.6,0.5,0.75,1,0.2
2058,0.89872130373052,0.8901661912741349,0.9095011563242499,143.96666666666667,0.8957510277843803,0.8989664787537603,0.8933163485927331,121.83333333333333,0.89229455549526,0.9015918765312808,0.8854860876084494,123.83333333333333,0.8926307082559058,0.8958889142668862,0.8903639539047309,124.6,0.8950591692380587,0.8948493988165165,0.8966533652065156,0.8946668866075407,514.2333333333333,0.8950063491166562,0.8965969693433556,0.8950591692380587,514.2333333333333,514.2333333333333,Weighted Mean - 5x5 Conv Entropy,0.6,0.5,0.75,1,0.2
2059,0.7529477573491563,0.7048809154182497,0.937982052357773,143.96666666666667,0.6027286148553928,0.6048627507770888,0.6010276479173078,121.83333333333333,0.6002404902863498,0.5972664548386512,0.6037054435792736,123.83333333333333,0.6018827632018542,0.5992243724302685,0.60491224945724,124.6,0.6957164731322908,0.6394499064231883,0.6265586233660643,0.6869068483278986,514.2333333333333,0.6434915083246653,0.6294467410044043,0.6957164731322908,514.2333333333333,514.2333333333333,Weighted Mean - Mean Entropy,0.6,0.5,0.75,1,0.2
2060,0.8690703532537563,0.8767468443114126,0.8622956252003318,143.96666666666667,0.8471927708681524,0.8420509733022556,0.8532297718346168,121.83333333333333,0.8500704395913758,0.851185949516476,0.8498585031457984,123.83333333333333,0.8445868898680168,0.8424794582516689,0.8473771795685042,124.6,0.8533174723415133,0.8527301133953251,0.8531158063454533,0.8531902699373128,514.2333333333333,0.8533985872814129,0.8543237423566924,0.8533174723415133,514.2333333333333,514.2333333333333,Weighted Mean - Pixelwise Entropy,0.6,0.5,0.75,1,0.2
2061,0.6112070116537228,0.6295943351313547,0.5946916850835199,172.13333333333333,0.5847856186723491,0.584399137738689,0.5860077132583864,147.43333333333334,0.584307343646307,0.5757079264684066,0.5936817419122632,147.5,0.5800646503021045,0.5734789759353743,0.5882036346852257,147.56666666666666,0.5908187873772542,0.5900911560686208,0.5907950938184562,0.5906461937348487,614.6333333333333,0.5909462811352351,0.5923563924861608,0.5908187873772542,614.6333333333333,614.6333333333333,Majority Voting,0.4,0.75,0.75,1,0.2
2062,0.6977275681750236,0.7174673147047202,0.6804940556119402,172.13333333333333,0.6768373345870484,0.6711495163698469,0.6834212981446856,147.43333333333334,0.6734426563010644,0.6642482950917543,0.6840472801921653,147.5,0.6679106376089696,0.6660296507202937,0.6707564537878419,147.56666666666666,0.6797232858962557,0.6789795491680264,0.6797236942216538,0.6796797719341581,614.6333333333333,0.6797321192026576,0.6812252310505605,0.6797232858962557,614.6333333333333,614.6333333333333,Maximum Proposal,0.4,0.75,0.75,1,0.2
2063,0.8217309954376927,0.8346790386238081,0.8098294898620362,172.13333333333333,0.8101718198548461,0.8060651350081726,0.8151137546664413,147.43333333333334,0.803646364731251,0.7972969112980866,0.8106520329942605,147.5,0.8044813168235563,0.8036140063430733,0.8062167492652679,147.56666666666666,0.8104250731115589,0.8100076242118365,0.8104137728182851,0.8104530066970014,614.6333333333333,0.8104640129385946,0.8113629062127796,0.8104250731115589,614.6333333333333,614.6333333333333,Mean Proposal,0.4,0.75,0.75,1,0.2
